bulk_id,spalen,date1,value
7DD7E685-DB2F-E711-857E-001EC9D56418,0,1517443200000000000,24.8252
7DD7E685-DB2F-E711-857E-001EC9D56418,1,1517443200000000000,74.7737
1C80D44F-4F03-E711-96FE-001EC9D5643C,2,1517443200000000000,209.6903
1C80D44F-4F03-E711-96FE-001EC9D5643C,3,1517443200000000000,66.8519
1C80D44F-4F03-E711-96FE-001EC9D5643C,0,1517443200000000000,4.5188
1C80D44F-4F03-E711-96FE-001EC9D5643C,1,1517443200000000000,67.8584
49A66B38-9682-E711-8530-00505688958B,2,1517443200000000000,495.6554
49A66B38-9682-E711-8530-00505688958B,1,1517443200000000000,396.2028
49A66B38-9682-E711-8530-00505688958B,0,1517443200000000000,133.5792
49A66B38-9682-E711-8530-00505688958B,3,1517443200000000000,270.4945
49A66B38-9682-E711-8530-00505688958B,4,1517443200000000000,118.5931
F10C7B44-9682-E711-8530-00505688958B,2,1517443200000000000,812.3086
F10C7B44-9682-E711-8530-00505688958B,3,1517443200000000000,734.5536
F10C7B44-9682-E711-8530-00505688958B,1,1517443200000000000,459.866
F10C7B44-9682-E711-8530-00505688958B,0,1517443200000000000,166.7916
F10C7B44-9682-E711-8530-00505688958B,4,1517443200000000000,185.8284
34D35BE3-112A-E511-84C6-001EC9D56418,2,1512086400000000000,23.2652
34D35BE3-112A-E511-84C6-001EC9D56418,1,1512086400000000000,7.4706
7021B9D0-64B1-E611-9FBE-001EC9D5643C,2,1512086400000000000,203.3772
7021B9D0-64B1-E611-9FBE-001EC9D5643C,1,1512086400000000000,157.0769
7021B9D0-64B1-E611-9FBE-001EC9D5643C,0,1512086400000000000,38.4756
7021B9D0-64B1-E611-9FBE-001EC9D5643C,3,1512086400000000000,174.5581
952C20F9-64B1-E611-9FBE-001EC9D5643C,3,1512086400000000000,230.2683
952C20F9-64B1-E611-9FBE-001EC9D5643C,2,1512086400000000000,145.8783
952C20F9-64B1-E611-9FBE-001EC9D5643C,1,1512086400000000000,70.4957
01778D74-9326-E711-96FE-001EC9D5643C,1,1512086400000000000,178.9259
01778D74-9326-E711-96FE-001EC9D5643C,3,1512086400000000000,544.9668
01778D74-9326-E711-96FE-001EC9D5643C,0,1512086400000000000,28.0104
01778D74-9326-E711-96FE-001EC9D5643C,2,1512086400000000000,219.9042
4DEA9986-9326-E711-96FE-001EC9D5643C,1,1512086400000000000,271.2173
4DEA9986-9326-E711-96FE-001EC9D5643C,2,1512086400000000000,265.0428
4DEA9986-9326-E711-96FE-001EC9D5643C,3,1512086400000000000,308.5779
EC9B9E9E-9326-E711-96FE-001EC9D5643C,1,1512086400000000000,309.8497
EC9B9E9E-9326-E711-96FE-001EC9D5643C,2,1512086400000000000,627.9633
EC9B9E9E-9326-E711-96FE-001EC9D5643C,3,1512086400000000000,123.1081
8661FBB6-9326-E711-96FE-001EC9D5643C,3,1512086400000000000,136.2425
8661FBB6-9326-E711-96FE-001EC9D5643C,2,1512086400000000000,559.2432
8661FBB6-9326-E711-96FE-001EC9D5643C,1,1512086400000000000,441.7352
8661FBB6-9326-E711-96FE-001EC9D5643C,0,1512086400000000000,46.3793
6D228957-122A-E511-84C6-001EC9D56418,2,1512086400000000000,21.36
6D228957-122A-E511-84C6-001EC9D56418,3,1512086400000000000,2.5725
6D228957-122A-E511-84C6-001EC9D56418,1,1512086400000000000,0.0
B35EDBAE-F8BE-E711-BC64-00505688958B,1,1512086400000000000,605.0224
B35EDBAE-F8BE-E711-BC64-00505688958B,2,1512086400000000000,903.6372
B35EDBAE-F8BE-E711-BC64-00505688958B,0,1512086400000000000,155.4557
B35EDBAE-F8BE-E711-BC64-00505688958B,3,1512086400000000000,782.0978
34D35BE3-112A-E511-84C6-001EC9D56418,1,1514764800000000000,0.0
34D35BE3-112A-E511-84C6-001EC9D56418,2,1514764800000000000,9.91
7021B9D0-64B1-E611-9FBE-001EC9D5643C,0,1514764800000000000,30.7412
7021B9D0-64B1-E611-9FBE-001EC9D5643C,2,1514764800000000000,158.2933
7021B9D0-64B1-E611-9FBE-001EC9D5643C,1,1514764800000000000,96.2574
7021B9D0-64B1-E611-9FBE-001EC9D5643C,3,1514764800000000000,138.244
952C20F9-64B1-E611-9FBE-001EC9D5643C,3,1514764800000000000,139.605
952C20F9-64B1-E611-9FBE-001EC9D5643C,2,1514764800000000000,114.4235
952C20F9-64B1-E611-9FBE-001EC9D5643C,1,1514764800000000000,41.0952
01778D74-9326-E711-96FE-001EC9D5643C,1,1514764800000000000,186.3145
01778D74-9326-E711-96FE-001EC9D5643C,3,1514764800000000000,509.5731
01778D74-9326-E711-96FE-001EC9D5643C,2,1514764800000000000,178.4042
01778D74-9326-E711-96FE-001EC9D5643C,0,1514764800000000000,27.0968
4DEA9986-9326-E711-96FE-001EC9D5643C,2,1514764800000000000,204.5831
4DEA9986-9326-E711-96FE-001EC9D5643C,3,1514764800000000000,283.465
4DEA9986-9326-E711-96FE-001EC9D5643C,1,1514764800000000000,257.1727
EC9B9E9E-9326-E711-96FE-001EC9D5643C,2,1514764800000000000,512.0959
EC9B9E9E-9326-E711-96FE-001EC9D5643C,3,1514764800000000000,125.3966
EC9B9E9E-9326-E711-96FE-001EC9D5643C,1,1514764800000000000,283.5972
8661FBB6-9326-E711-96FE-001EC9D5643C,3,1514764800000000000,139.0071
8661FBB6-9326-E711-96FE-001EC9D5643C,2,1514764800000000000,515.7375
8661FBB6-9326-E711-96FE-001EC9D5643C,1,1514764800000000000,392.1963
8661FBB6-9326-E711-96FE-001EC9D5643C,0,1514764800000000000,45.0353
6D228957-122A-E511-84C6-001EC9D56418,2,1514764800000000000,15.9819
6D228957-122A-E511-84C6-001EC9D56418,3,1514764800000000000,0.0
6D228957-122A-E511-84C6-001EC9D56418,1,1514764800000000000,0.0
B35EDBAE-F8BE-E711-BC64-00505688958B,3,1514764800000000000,821.6769
B35EDBAE-F8BE-E711-BC64-00505688958B,2,1514764800000000000,973.4009
B35EDBAE-F8BE-E711-BC64-00505688958B,1,1514764800000000000,683.5897
B35EDBAE-F8BE-E711-BC64-00505688958B,0,1514764800000000000,151.2816
34D35BE3-112A-E511-84C6-001EC9D56418,1,1517443200000000000,32.1239
7021B9D0-64B1-E611-9FBE-001EC9D5643C,0,1517443200000000000,23.1353
7021B9D0-64B1-E611-9FBE-001EC9D5643C,2,1517443200000000000,142.0379
7021B9D0-64B1-E611-9FBE-001EC9D5643C,1,1517443200000000000,93.2875
7021B9D0-64B1-E611-9FBE-001EC9D5643C,3,1517443200000000000,138.5457
952C20F9-64B1-E611-9FBE-001EC9D5643C,2,1517443200000000000,138.3672
952C20F9-64B1-E611-9FBE-001EC9D5643C,1,1517443200000000000,48.1349
952C20F9-64B1-E611-9FBE-001EC9D5643C,3,1517443200000000000,141.019
01778D74-9326-E711-96FE-001EC9D5643C,1,1517443200000000000,152.4057
01778D74-9326-E711-96FE-001EC9D5643C,3,1517443200000000000,496.9785
01778D74-9326-E711-96FE-001EC9D5643C,2,1517443200000000000,159.4169
01778D74-9326-E711-96FE-001EC9D5643C,0,1517443200000000000,28.5999
4DEA9986-9326-E711-96FE-001EC9D5643C,2,1517443200000000000,176.3711
4DEA9986-9326-E711-96FE-001EC9D5643C,3,1517443200000000000,246.576
4DEA9986-9326-E711-96FE-001EC9D5643C,1,1517443200000000000,250.1807
EC9B9E9E-9326-E711-96FE-001EC9D5643C,2,1517443200000000000,499.3659
EC9B9E9E-9326-E711-96FE-001EC9D5643C,3,1517443200000000000,123.9881
EC9B9E9E-9326-E711-96FE-001EC9D5643C,1,1517443200000000000,256.7228
8661FBB6-9326-E711-96FE-001EC9D5643C,3,1517443200000000000,141.9679
8661FBB6-9326-E711-96FE-001EC9D5643C,2,1517443200000000000,474.819
8661FBB6-9326-E711-96FE-001EC9D5643C,0,1517443200000000000,44.7427
8661FBB6-9326-E711-96FE-001EC9D5643C,1,1517443200000000000,374.9326
6D228957-122A-E511-84C6-001EC9D56418,2,1517443200000000000,12.006
6D228957-122A-E511-84C6-001EC9D56418,3,1517443200000000000,8.5155
6D228957-122A-E511-84C6-001EC9D56418,1,1517443200000000000,0.0
B35EDBAE-F8BE-E711-BC64-00505688958B,3,1517443200000000000,749.1186
B35EDBAE-F8BE-E711-BC64-00505688958B,2,1517443200000000000,863.3967
B35EDBAE-F8BE-E711-BC64-00505688958B,1,1517443200000000000,518.0402
B35EDBAE-F8BE-E711-BC64-00505688958B,0,1517443200000000000,152.3157
E435277C-002B-E511-82D8-001EC9D5643C,1,1512086400000000000,204.2279
E435277C-002B-E511-82D8-001EC9D5643C,2,1512086400000000000,317.497
E435277C-002B-E511-82D8-001EC9D5643C,0,1512086400000000000,0.0
E435277C-002B-E511-82D8-001EC9D5643C,3,1512086400000000000,0.0
E435277C-002B-E511-82D8-001EC9D5643C,0,1514764800000000000,0.0
E435277C-002B-E511-82D8-001EC9D5643C,1,1514764800000000000,131.3362
E435277C-002B-E511-82D8-001EC9D5643C,2,1514764800000000000,195.4547
E435277C-002B-E511-82D8-001EC9D5643C,3,1514764800000000000,0.0
E435277C-002B-E511-82D8-001EC9D5643C,0,1517443200000000000,0.0
E435277C-002B-E511-82D8-001EC9D5643C,1,1517443200000000000,143.2139
E435277C-002B-E511-82D8-001EC9D5643C,2,1517443200000000000,169.0455
E435277C-002B-E511-82D8-001EC9D5643C,3,1517443200000000000,0.0
166579E6-9E26-E711-96FE-001EC9D5643C,2,1512086400000000000,543.8458
166579E6-9E26-E711-96FE-001EC9D5643C,3,1512086400000000000,192.6358
166579E6-9E26-E711-96FE-001EC9D5643C,1,1512086400000000000,114.7443
3D08E7FC-9E26-E711-96FE-001EC9D5643C,2,1512086400000000000,323.9421
3D08E7FC-9E26-E711-96FE-001EC9D5643C,3,1512086400000000000,175.4768
3D08E7FC-9E26-E711-96FE-001EC9D5643C,1,1512086400000000000,170.6031
3D08E7FC-9E26-E711-96FE-001EC9D5643C,0,1512086400000000000,32.0425
3D08E7FC-9E26-E711-96FE-001EC9D5643C,4,1512086400000000000,78.7059
776018F1-C2AD-E611-9FBE-001EC9D5643C,2,1512086400000000000,18.235
253ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1512086400000000000,32.6862
253ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1512086400000000000,0.0
776018F1-C2AD-E611-9FBE-001EC9D5643C,1,1512086400000000000,6.2803
213ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1512086400000000000,1256.3211
213ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1512086400000000000,234.2265
213ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1512086400000000000,1063.0149
213ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1512086400000000000,111.4998
293ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1512086400000000000,39.8179
2B3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1512086400000000000,97.4257
2B3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1512086400000000000,739.2628
2B3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1512086400000000000,145.4282
166579E6-9E26-E711-96FE-001EC9D5643C,2,1514764800000000000,420.1127
166579E6-9E26-E711-96FE-001EC9D5643C,3,1514764800000000000,200.3757
166579E6-9E26-E711-96FE-001EC9D5643C,1,1514764800000000000,110.6106
3D08E7FC-9E26-E711-96FE-001EC9D5643C,2,1514764800000000000,271.6641
3D08E7FC-9E26-E711-96FE-001EC9D5643C,3,1514764800000000000,194.4962
3D08E7FC-9E26-E711-96FE-001EC9D5643C,1,1514764800000000000,166.6002
3D08E7FC-9E26-E711-96FE-001EC9D5643C,0,1514764800000000000,54.9442
3D08E7FC-9E26-E711-96FE-001EC9D5643C,4,1514764800000000000,89.4784
796018F1-C2AD-E611-9FBE-001EC9D5643C,3,1514764800000000000,60.8553
776018F1-C2AD-E611-9FBE-001EC9D5643C,1,1514764800000000000,0.0
253ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1514764800000000000,34.7364
213ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1514764800000000000,182.4331
213ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1514764800000000000,972.2605
213ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1514764800000000000,1173.5038
293ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1514764800000000000,58.7191
2B3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1514764800000000000,82.3348
2B3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1514764800000000000,587.1043
166579E6-9E26-E711-96FE-001EC9D5643C,3,1517443200000000000,170.2359
166579E6-9E26-E711-96FE-001EC9D5643C,2,1517443200000000000,372.917
166579E6-9E26-E711-96FE-001EC9D5643C,1,1517443200000000000,105.2348
3D08E7FC-9E26-E711-96FE-001EC9D5643C,2,1517443200000000000,264.2291
3D08E7FC-9E26-E711-96FE-001EC9D5643C,3,1517443200000000000,183.8708
3D08E7FC-9E26-E711-96FE-001EC9D5643C,1,1517443200000000000,163.2398
3D08E7FC-9E26-E711-96FE-001EC9D5643C,0,1517443200000000000,48.2954
3D08E7FC-9E26-E711-96FE-001EC9D5643C,4,1517443200000000000,79.4239
796018F1-C2AD-E611-9FBE-001EC9D5643C,3,1517443200000000000,57.9447
776018F1-C2AD-E611-9FBE-001EC9D5643C,2,1517443200000000000,0.0
776018F1-C2AD-E611-9FBE-001EC9D5643C,1,1517443200000000000,0.0
253ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1517443200000000000,0.0
253ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1517443200000000000,16.0159
776018F1-C2AD-E611-9FBE-001EC9D5643C,0,1517443200000000000,0.3386
213ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1517443200000000000,937.6568
213ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1517443200000000000,202.3374
213ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1517443200000000000,1079.1643
293ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1517443200000000000,60.8595
2B3ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1517443200000000000,59.5205
2B3ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1517443200000000000,88.6443
2B3ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1517443200000000000,600.7105
2B3ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1517443200000000000,202.6594
F2804974-3245-E711-97EC-001EC9D56418,1,1512086400000000000,79.3915
F2804974-3245-E711-97EC-001EC9D56418,3,1512086400000000000,103.7046
F2804974-3245-E711-97EC-001EC9D56418,4,1512086400000000000,56.1515
F2804974-3245-E711-97EC-001EC9D56418,0,1512086400000000000,5.8422
2AFD3E73-3345-E711-97EC-001EC9D56418,2,1512086400000000000,124.6204
2AFD3E73-3345-E711-97EC-001EC9D56418,1,1512086400000000000,27.2473
2AFD3E73-3345-E711-97EC-001EC9D56418,3,1512086400000000000,100.6508
2AFD3E73-3345-E711-97EC-001EC9D56418,4,1512086400000000000,37.6613
2AFD3E73-3345-E711-97EC-001EC9D56418,0,1512086400000000000,2.8188
877802E6-3345-E711-97EC-001EC9D56418,3,1512086400000000000,118.8884
877802E6-3345-E711-97EC-001EC9D56418,1,1512086400000000000,28.5856
877802E6-3345-E711-97EC-001EC9D56418,0,1512086400000000000,0.0
877802E6-3345-E711-97EC-001EC9D56418,2,1512086400000000000,122.497
1C2D7502-5CAF-E711-8547-00505688958B,1,1512086400000000000,217.1821
1C2D7502-5CAF-E711-8547-00505688958B,2,1512086400000000000,634.7085
1C2D7502-5CAF-E711-8547-00505688958B,0,1512086400000000000,27.4648
030E1C6F-6CAF-E711-8547-00505688958B,3,1512086400000000000,104.6015
030E1C6F-6CAF-E711-8547-00505688958B,1,1512086400000000000,98.7589
030E1C6F-6CAF-E711-8547-00505688958B,2,1512086400000000000,94.0764
B959FCCF-6CAF-E711-8547-00505688958B,3,1512086400000000000,113.4456
B959FCCF-6CAF-E711-8547-00505688958B,2,1512086400000000000,88.3806
B959FCCF-6CAF-E711-8547-00505688958B,1,1512086400000000000,41.379
A0B7B63B-6DAF-E711-8547-00505688958B,3,1512086400000000000,166.8009
A0B7B63B-6DAF-E711-8547-00505688958B,1,1512086400000000000,92.4973
A0B7B63B-6DAF-E711-8547-00505688958B,2,1512086400000000000,105.9185
A0B7B63B-6DAF-E711-8547-00505688958B,0,1512086400000000000,21.1571
A0B7B63B-6DAF-E711-8547-00505688958B,4,1512086400000000000,89.3556
F2804974-3245-E711-97EC-001EC9D56418,1,1514764800000000000,77.3492
F2804974-3245-E711-97EC-001EC9D56418,3,1514764800000000000,87.1432
F2804974-3245-E711-97EC-001EC9D56418,4,1514764800000000000,47.6498
2AFD3E73-3345-E711-97EC-001EC9D56418,2,1514764800000000000,108.3491
2AFD3E73-3345-E711-97EC-001EC9D56418,1,1514764800000000000,25.8788
2AFD3E73-3345-E711-97EC-001EC9D56418,3,1514764800000000000,76.54
2AFD3E73-3345-E711-97EC-001EC9D56418,4,1514764800000000000,21.5975
877802E6-3345-E711-97EC-001EC9D56418,3,1514764800000000000,120.9666
877802E6-3345-E711-97EC-001EC9D56418,1,1514764800000000000,20.9556
877802E6-3345-E711-97EC-001EC9D56418,0,1514764800000000000,0.0
877802E6-3345-E711-97EC-001EC9D56418,2,1514764800000000000,108.5302
1C2D7502-5CAF-E711-8547-00505688958B,1,1514764800000000000,215.1359
1C2D7502-5CAF-E711-8547-00505688958B,2,1514764800000000000,465.8981
1C2D7502-5CAF-E711-8547-00505688958B,0,1514764800000000000,37.1377
030E1C6F-6CAF-E711-8547-00505688958B,3,1514764800000000000,106.3914
030E1C6F-6CAF-E711-8547-00505688958B,1,1514764800000000000,106.3918
030E1C6F-6CAF-E711-8547-00505688958B,2,1514764800000000000,99.6437
B959FCCF-6CAF-E711-8547-00505688958B,3,1514764800000000000,119.2738
B959FCCF-6CAF-E711-8547-00505688958B,2,1514764800000000000,104.3308
B959FCCF-6CAF-E711-8547-00505688958B,1,1514764800000000000,51.8624
A0B7B63B-6DAF-E711-8547-00505688958B,3,1514764800000000000,178.1862
A0B7B63B-6DAF-E711-8547-00505688958B,1,1514764800000000000,104.0168
A0B7B63B-6DAF-E711-8547-00505688958B,2,1514764800000000000,107.1184
A0B7B63B-6DAF-E711-8547-00505688958B,0,1514764800000000000,31.44
A0B7B63B-6DAF-E711-8547-00505688958B,4,1514764800000000000,102.3503
F2804974-3245-E711-97EC-001EC9D56418,1,1517443200000000000,81.2482
F2804974-3245-E711-97EC-001EC9D56418,3,1517443200000000000,86.2472
F2804974-3245-E711-97EC-001EC9D56418,4,1517443200000000000,53.9837
2AFD3E73-3345-E711-97EC-001EC9D56418,2,1517443200000000000,98.3654
2AFD3E73-3345-E711-97EC-001EC9D56418,3,1517443200000000000,82.0231
2AFD3E73-3345-E711-97EC-001EC9D56418,4,1517443200000000000,21.5474
2AFD3E73-3345-E711-97EC-001EC9D56418,1,1517443200000000000,21.9595
877802E6-3345-E711-97EC-001EC9D56418,3,1517443200000000000,124.0974
877802E6-3345-E711-97EC-001EC9D56418,1,1517443200000000000,20.4029
877802E6-3345-E711-97EC-001EC9D56418,0,1517443200000000000,0.0
877802E6-3345-E711-97EC-001EC9D56418,2,1517443200000000000,109.2507
1C2D7502-5CAF-E711-8547-00505688958B,1,1517443200000000000,178.9434
1C2D7502-5CAF-E711-8547-00505688958B,2,1517443200000000000,274.2782
1C2D7502-5CAF-E711-8547-00505688958B,0,1517443200000000000,27.7432
030E1C6F-6CAF-E711-8547-00505688958B,3,1517443200000000000,90.3087
030E1C6F-6CAF-E711-8547-00505688958B,1,1517443200000000000,88.093
030E1C6F-6CAF-E711-8547-00505688958B,2,1517443200000000000,85.2637
B959FCCF-6CAF-E711-8547-00505688958B,3,1517443200000000000,97.5541
B959FCCF-6CAF-E711-8547-00505688958B,2,1517443200000000000,83.4982
B959FCCF-6CAF-E711-8547-00505688958B,1,1517443200000000000,33.8231
A0B7B63B-6DAF-E711-8547-00505688958B,3,1517443200000000000,149.3149
A0B7B63B-6DAF-E711-8547-00505688958B,1,1517443200000000000,72.5669
A0B7B63B-6DAF-E711-8547-00505688958B,2,1517443200000000000,77.8863
A0B7B63B-6DAF-E711-8547-00505688958B,0,1517443200000000000,13.4918
A0B7B63B-6DAF-E711-8547-00505688958B,4,1517443200000000000,77.1558
7B107089-906F-4969-A4FF-6833EE54BC25,1,1512086400000000000,258.1054
7B107089-906F-4969-A4FF-6833EE54BC25,3,1512086400000000000,85.2816
7B107089-906F-4969-A4FF-6833EE54BC25,4,1512086400000000000,81.2728
7B107089-906F-4969-A4FF-6833EE54BC25,2,1512086400000000000,502.4177
71ADFF48-45F8-4B39-B3A8-5DC1C531D3F2,3,1512086400000000000,85.0445
71ADFF48-45F8-4B39-B3A8-5DC1C531D3F2,1,1512086400000000000,314.8238
71ADFF48-45F8-4B39-B3A8-5DC1C531D3F2,4,1512086400000000000,80.4589
71ADFF48-45F8-4B39-B3A8-5DC1C531D3F2,2,1512086400000000000,489.8858
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1512086400000000000,93.7043
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1512086400000000000,359.6026
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1512086400000000000,243.813
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1512086400000000000,98.7428
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1512086400000000000,173.1226
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1512086400000000000,146.3869
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,4,1512086400000000000,21.9561
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1512086400000000000,3.1713
093ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1512086400000000000,0.0
093ECC9B-BFAD-E611-9FBE-001EC9D5643C,4,1512086400000000000,0.0
093ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1512086400000000000,123.0985
093ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1512086400000000000,69.4455
093ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1512086400000000000,80.8906
7B107089-906F-4969-A4FF-6833EE54BC25,1,1514764800000000000,268.9968
7B107089-906F-4969-A4FF-6833EE54BC25,3,1514764800000000000,97.1196
7B107089-906F-4969-A4FF-6833EE54BC25,4,1514764800000000000,100.0818
7B107089-906F-4969-A4FF-6833EE54BC25,2,1514764800000000000,473.5797
71ADFF48-45F8-4B39-B3A8-5DC1C531D3F2,3,1514764800000000000,92.2243
71ADFF48-45F8-4B39-B3A8-5DC1C531D3F2,1,1514764800000000000,264.003
71ADFF48-45F8-4B39-B3A8-5DC1C531D3F2,4,1514764800000000000,100.1385
71ADFF48-45F8-4B39-B3A8-5DC1C531D3F2,2,1514764800000000000,473.2031
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1514764800000000000,281.4622
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1514764800000000000,200.971
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1514764800000000000,71.8602
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,3,1514764800000000000,1.8074
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1514764800000000000,86.5788
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1514764800000000000,155.9061
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1514764800000000000,125.2206
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,4,1514764800000000000,28.9405
093ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1514764800000000000,59.3352
093ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1514764800000000000,73.3711
093ECC9B-BFAD-E611-9FBE-001EC9D5643C,4,1514764800000000000,0.0
093ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1514764800000000000,38.6721
7B107089-906F-4969-A4FF-6833EE54BC25,3,1517443200000000000,101.415
7B107089-906F-4969-A4FF-6833EE54BC25,1,1517443200000000000,287.4455
7B107089-906F-4969-A4FF-6833EE54BC25,4,1517443200000000000,104.0948
7B107089-906F-4969-A4FF-6833EE54BC25,2,1517443200000000000,470.3984
71ADFF48-45F8-4B39-B3A8-5DC1C531D3F2,3,1517443200000000000,95.373
71ADFF48-45F8-4B39-B3A8-5DC1C531D3F2,1,1517443200000000000,283.4725
71ADFF48-45F8-4B39-B3A8-5DC1C531D3F2,4,1517443200000000000,102.5296
71ADFF48-45F8-4B39-B3A8-5DC1C531D3F2,2,1517443200000000000,532.0739
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1517443200000000000,280.2562
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1517443200000000000,198.4046
053ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1517443200000000000,65.3647
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1517443200000000000,157.5768
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,4,1517443200000000000,20.9418
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1517443200000000000,81.781
073ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1517443200000000000,129.8049
093ECC9B-BFAD-E611-9FBE-001EC9D5643C,0,1517443200000000000,53.8135
093ECC9B-BFAD-E611-9FBE-001EC9D5643C,2,1517443200000000000,76.1684
093ECC9B-BFAD-E611-9FBE-001EC9D5643C,4,1517443200000000000,0.0
093ECC9B-BFAD-E611-9FBE-001EC9D5643C,1,1517443200000000000,38.5627
B01B8600-9C13-E711-96FE-001EC9D5643C,2,1512086400000000000,946.7931
B01B8600-9C13-E711-96FE-001EC9D5643C,1,1512086400000000000,202.6227
B01B8600-9C13-E711-96FE-001EC9D5643C,3,1512086400000000000,239.7084
B01B8600-9C13-E711-96FE-001EC9D5643C,0,1512086400000000000,81.2149
B01B8600-9C13-E711-96FE-001EC9D5643C,4,1512086400000000000,85.6059
D284C616-9C13-E711-96FE-001EC9D5643C,3,1512086400000000000,281.0815
D284C616-9C13-E711-96FE-001EC9D5643C,2,1512086400000000000,841.3922
D284C616-9C13-E711-96FE-001EC9D5643C,1,1512086400000000000,269.7003
D284C616-9C13-E711-96FE-001EC9D5643C,0,1512086400000000000,76.7798
8B0A30A2-6398-E711-8530-00505688958B,2,1512086400000000000,362.8043
8B0A30A2-6398-E711-8530-00505688958B,3,1512086400000000000,168.4416
8B0A30A2-6398-E711-8530-00505688958B,1,1512086400000000000,169.6183
8B0A30A2-6398-E711-8530-00505688958B,0,1512086400000000000,92.7694
B94A67F6-6498-E711-8530-00505688958B,3,1512086400000000000,332.1685
B94A67F6-6498-E711-8530-00505688958B,1,1512086400000000000,624.2372
B94A67F6-6498-E711-8530-00505688958B,0,1512086400000000000,270.3757
B94A67F6-6498-E711-8530-00505688958B,2,1512086400000000000,582.9727
B94A67F6-6498-E711-8530-00505688958B,4,1512086400000000000,91.12
B01B8600-9C13-E711-96FE-001EC9D5643C,2,1514764800000000000,773.1932
B01B8600-9C13-E711-96FE-001EC9D5643C,1,1514764800000000000,176.3925
B01B8600-9C13-E711-96FE-001EC9D5643C,3,1514764800000000000,226.3605
B01B8600-9C13-E711-96FE-001EC9D5643C,4,1514764800000000000,72.2544
D284C616-9C13-E711-96FE-001EC9D5643C,3,1514764800000000000,195.5183
D284C616-9C13-E711-96FE-001EC9D5643C,2,1514764800000000000,686.5415
D284C616-9C13-E711-96FE-001EC9D5643C,1,1514764800000000000,213.4023
8B0A30A2-6398-E711-8530-00505688958B,2,1514764800000000000,302.4222
8B0A30A2-6398-E711-8530-00505688958B,3,1514764800000000000,174.1608
8B0A30A2-6398-E711-8530-00505688958B,1,1514764800000000000,151.5753
