bulk_id,spalen,square_median,square_min,floor_median,square_sum,num_flats,number_floor_1,number_floor_16,most_otdelka,most_vid,most_plan_size,stroy_time,date_salestart,date_settle
8421806C-5D3E-E411-988B-001EC9D5643C,0.0,22.7,22.7,7.5,272.3999999999999,12.0,0,0,Не производится,эконом,S,58320000.0,1426194000000000000,1484514000000000000
8421806C-5D3E-E411-988B-001EC9D5643C,1.0,40.75,33.9,7.5,3904.800000000001,96.0,0,0,Не производится,эконом,L,58320000.0,1426194000000000000,1484514000000000000
8421806C-5D3E-E411-988B-001EC9D5643C,2.0,58.8,46.8,7.5,5875.2000000000035,96.0,0,0,Не производится,эконом,M,58320000.0,1426194000000000000,1484514000000000000
8421806C-5D3E-E411-988B-001EC9D5643C,3.0,86.9,86.4,7.5,5224.799999999996,60.0,0,0,Не производится,хороший,L,58320000.0,1426194000000000000,1484514000000000000
855F18F1-C2AD-E611-9FBE-001EC9D5643C,1.0,40.45,40.29,13.5,5823.839999999986,144.0,0,60,Не производится,--,M,157016880.0,1341839520000000000,1498856400000000000
855F18F1-C2AD-E611-9FBE-001EC9D5643C,2.0,59.7,58.24,13.5,8588.039999999986,144.0,0,60,Не производится,--,M,157016880.0,1341839520000000000,1498856400000000000
856018F1-C2AD-E611-9FBE-001EC9D5643C,0.0,25.37,24.65,13.5,6664.079999999977,264.0,0,110,Стандартная чистовая,хороший,M,103469280.0,1450423920000000000,1553893200000000000
856018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,33.72,32.55,13.5,13884.60000000004,408.0,0,170,Не производится,хороший,S,103469280.0,1450423920000000000,1553893200000000000
856018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,51.59,39.78,13.5,15331.320000000025,312.0,0,130,Не производится,хороший,S,103469280.0,1450423920000000000,1553893200000000000
856018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,81.045,80.76,13.5,1945.0799999999995,24.0,0,10,Не производится,хороший,M,103469280.0,1450423920000000000,1553893200000000000
859B8661-F273-E511-B4A4-001EC9D5643C,0.0,25.84,25.84,10.0,878.5600000000002,34.0,0,6,Стандарт монолит,хороший,M,55641600.0,1449781200000000000,1505422800000000000
859B8661-F273-E511-B4A4-001EC9D5643C,1.0,45.0,44.24,10.0,2320.8399999999997,51.0,0,9,Стандарт монолит,средний,L,55641600.0,1449781200000000000,1505422800000000000
859B8661-F273-E511-B4A4-001EC9D5643C,2.0,57.885000000000005,53.0,10.0,3959.4699999999993,68.0,0,12,Стандарт монолит,средний,M,55641600.0,1449781200000000000,1505422800000000000
859B8661-F273-E511-B4A4-001EC9D5643C,3.0,68.61,68.61,10.0,1166.37,17.0,0,3,Стандарт монолит,средний,S,55641600.0,1449781200000000000,1505422800000000000
8661FBB6-9326-E711-96FE-001EC9D5643C,0.0,22.7,22.6,13.5,547.9,24.0,0,10,Лоукост (без кондиционера),эконом,S,55296000.0,1494536400000000000,1549832400000000000
8661FBB6-9326-E711-96FE-001EC9D5643C,1.0,46.8,46.5,13.5,4494.8000000000075,96.0,0,40,Лоукост (без кондиционера),хороший,L,55296000.0,1494536400000000000,1549832400000000000
8661FBB6-9326-E711-96FE-001EC9D5643C,2.0,69.4,46.0,13.5,6125.199999999993,96.0,0,40,Лоукост (без кондиционера),хороший,L,55296000.0,1494536400000000000,1549832400000000000
8661FBB6-9326-E711-96FE-001EC9D5643C,3.0,93.9,93.6,13.5,2252.2999999999993,24.0,0,10,Лоукост (без кондиционера),хороший,L,55296000.0,1494536400000000000,1549832400000000000
875F18F1-C2AD-E611-9FBE-001EC9D5643C,1.0,41.9,41.89,12.5,7595.72,176.0,0,64,Не производится,--,M,161666160.0,1305654240000000000,1467320400000000000
875F18F1-C2AD-E611-9FBE-001EC9D5643C,2.0,67.27,67.27,12.5,2959.8799999999997,44.0,0,16,Не производится,--,L,161666160.0,1305654240000000000,1467320400000000000
876018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,39.8,34.7,12.0,3454.300000000005,87.0,3,28,Не производится,средний,M,88579440.0,1426088160000000000,1514667600000000000
876018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,60.5,53.4,12.0,10505.60000000001,169.0,1,56,Не производится,средний,L,88579440.0,1426088160000000000,1514667600000000000
876018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,79.3,73.8,12.0,6942.400000000003,87.0,3,28,Не производится,средний,M,88579440.0,1426088160000000000,1514667600000000000
877802E6-3345-E711-97EC-001EC9D56418,0.0,21.5,21.5,5.5,172.0,8.0,0,0,Стандарт монолит,эконом,S,74390400.0,1498165200000000000,1572555600000000000
877802E6-3345-E711-97EC-001EC9D56418,1.0,43.35,42.5,5.5,693.5999999999999,16.0,0,0,Стандарт монолит,эконом,L,74390400.0,1498165200000000000,1572555600000000000
877802E6-3345-E711-97EC-001EC9D56418,2.0,62.75,52.9,5.5,1989.5999999999997,32.0,0,0,Стандарт монолит,хороший,L,74390400.0,1498165200000000000,1572555600000000000
877802E6-3345-E711-97EC-001EC9D56418,3.0,94.30000000000001,91.4,5.5,1508.8000000000002,16.0,0,0,Стандарт монолит,хороший,L,74390400.0,1498165200000000000,1572555600000000000
87BBA675-8478-E511-98DF-001EC9D56418,0.0,27.4,27.4,10.0,932.7999999999995,34.0,0,6,Не производится,средний,M,63849600.0,1445547600000000000,1509397200000000000
87BBA675-8478-E511-98DF-001EC9D56418,1.0,43.8,43.8,10.0,1445.6999999999991,33.0,0,6,Не производится,хороший,L,63849600.0,1445547600000000000,1509397200000000000
87BBA675-8478-E511-98DF-001EC9D56418,2.0,57.5,43.8,10.0,4701.900000000004,86.0,0,15,Не производится,средний,M,63849600.0,1445547600000000000,1509397200000000000
87BBA675-8478-E511-98DF-001EC9D56418,3.0,71.8,71.8,10.0,1220.9999999999998,17.0,0,3,Не производится,хороший,S,63849600.0,1445547600000000000,1509397200000000000
896018F1-C2AD-E611-9FBE-001EC9D5643C,0.0,22.18,20.68,13.5,8209.619999999995,360.0,0,150,Не производится,--,S,93684180.0,1421847420000000000,1515531600000000000
896018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,33.16,27.73,13.5,9364.339999999995,288.0,0,120,Не производится,--,S,93684180.0,1421847420000000000,1515531600000000000
896018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,45.08,34.6,13.5,12537.449999999988,288.0,0,120,Не производится,--,S,93684180.0,1421847420000000000,1515531600000000000
896018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,58.56,58.56,13.5,1406.1199999999994,24.0,0,10,Не производится,--,S,93684180.0,1421847420000000000,1515531600000000000
89E60710-B408-E711-96FE-001EC9D5643C,0.0,19.9,19.9,13.5,477.5999999999998,24.0,0,10,ПИК2-лоукост,хороший,S,57283200.0,1496696400000000000,1553979600000000000
89E60710-B408-E711-96FE-001EC9D5643C,1.0,38.9,38.0,13.5,3748.8000000000034,96.0,0,40,ПИК2-лоукост,хороший,M,57283200.0,1496696400000000000,1553979600000000000
89E60710-B408-E711-96FE-001EC9D5643C,2.0,57.2,50.0,13.5,7929.599999999994,144.0,0,60,ПИК2-лоукост,хороший,M,57283200.0,1496696400000000000,1553979600000000000
8AEB0D29-F373-E511-B4A4-001EC9D5643C,0.0,25.84,25.84,10.0,878.5600000000002,34.0,0,6,Стандарт монолит,средний,M,55641600.0,1449781200000000000,1505422800000000000
8AEB0D29-F373-E511-B4A4-001EC9D5643C,1.0,45.0,44.24,10.0,2320.8399999999997,51.0,0,9,Стандарт монолит,средний,L,55641600.0,1449781200000000000,1505422800000000000
8AEB0D29-F373-E511-B4A4-001EC9D5643C,2.0,57.885000000000005,53.0,10.0,3959.4699999999993,68.0,0,12,Стандарт монолит,средний,M,55641600.0,1449781200000000000,1505422800000000000
8AEB0D29-F373-E511-B4A4-001EC9D5643C,3.0,68.61,68.61,10.0,1166.37,17.0,0,3,Стандарт монолит,хороший,S,55641600.0,1449781200000000000,1505422800000000000
8B0A30A2-6398-E711-8530-00505688958B,0.0,19.9,19.9,13.5,477.5999999999998,24.0,0,10,ПИК2-лоукост,--,S,62380800.0,1507496400000000000,1569877200000000000
8B0A30A2-6398-E711-8530-00505688958B,1.0,37.25,34.5,13.5,1788.0,48.0,0,20,ПИК2-лоукост,--,M,62380800.0,1507496400000000000,1569877200000000000
8B0A30A2-6398-E711-8530-00505688958B,2.0,55.3,53.6,13.5,6758.400000000006,120.0,0,50,ПИК2-лоукост,--,S,62380800.0,1507496400000000000,1569877200000000000
8B0A30A2-6398-E711-8530-00505688958B,3.0,81.4,73.1,13.5,3907.1999999999966,48.0,0,20,ПИК2-лоукост,--,M,62380800.0,1507496400000000000,1569877200000000000
8B240E6D-7FCA-E511-9405-001EC9D56418,0.0,22.7,22.7,13.5,544.7999999999998,24.0,0,10,Не производится (с кондиционером),эконом,S,57369600.0,1457989200000000000,1515358800000000000
8B240E6D-7FCA-E511-9405-001EC9D56418,1.0,34.1,33.0,13.5,3555.6999999999975,96.0,0,40,Не производится (с кондиционером),хороший,S,57369600.0,1457989200000000000,1515358800000000000
8B240E6D-7FCA-E511-9405-001EC9D56418,2.0,46.4,45.9,13.5,3598.800000000001,72.0,0,30,Не производится (с кондиционером),эконом,S,57369600.0,1457989200000000000,1515358800000000000
8B240E6D-7FCA-E511-9405-001EC9D56418,3.0,81.1,81.1,13.5,1946.3999999999992,24.0,0,10,Не производится (с кондиционером),хороший,M,57369600.0,1457989200000000000,1515358800000000000
8B240E6D-7FCA-E511-9405-001EC9D56418,4.0,80.9,80.9,13.5,1942.500000000001,24.0,0,10,Не производится (с кондиционером),хороший,S,57369600.0,1457989200000000000,1515358800000000000
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,0.0,27.82,27.4,6.5,1689.7999999999995,60.0,0,0,Стандарт монолит,средний,M,68515200.0,1446152400000000000,1514667600000000000
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,1.0,37.97,35.56,8.0,9955.330000000004,259.0,0,21,Стандарт монолит,средний,M,68515200.0,1446152400000000000,1514667600000000000
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,2.0,57.85,48.98,7.0,19108.31000000001,321.0,9,18,Стандарт монолит,средний,S,68515200.0,1446152400000000000,1514667600000000000
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,3.0,86.27,64.46,7.0,11599.299999999992,141.0,0,9,Не производится,хороший,L,68515200.0,1446152400000000000,1514667600000000000
8B5D0C0E-C378-E511-B4A4-001EC9D5643C,4.0,136.9,117.18,6.0,1509.16,11.0,1,0,Не производится,хороший,L,68515200.0,1446152400000000000,1514667600000000000
8B6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,46.54,42.5,13.5,18576.96000000011,408.0,0,170,Не производится,--,L,102840060.0,1380205140000000000,1483045200000000000
8B6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,64.37,61.68,13.5,12445.680000000033,192.0,0,80,Не производится,--,L,102840060.0,1380205140000000000,1483045200000000000
8B6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,82.065,80.12,13.5,3939.120000000002,48.0,0,20,Не производится,--,M,102840060.0,1380205140000000000,1483045200000000000
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,1.0,44.18,42.35,12.0,6485.020000000004,148.0,0,50,Не производится,хороший,L,48556800.0,1434488400000000000,1483045200000000000
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,2.0,59.9,55.78,12.0,14636.769999999977,242.0,0,74,Не производится,хороший,M,48556800.0,1434488400000000000,1483045200000000000
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,3.0,79.96,74.89,11.0,12409.759999999986,154.0,0,42,Не производится,хороший,M,48556800.0,1434488400000000000,1483045200000000000
8BF4DE7D-E2CB-E411-989E-001EC9D5643C,4.0,101.45,97.51,13.5,2430.6800000000007,24.0,0,10,Не производится,хороший,M,48556800.0,1434488400000000000,1483045200000000000
8C5BDEBC-7908-E611-9928-001EC9D5643C,2.0,50.05,41.4,13.5,7386.700000000002,144.0,0,60,Монолит-лоукост,средний,S,61862400.0,1479157200000000000,1541019600000000000
8C5BDEBC-7908-E611-9928-001EC9D5643C,3.0,86.35,85.9,13.5,2073.5000000000005,24.0,0,10,Монолит-лоукост,хороший,L,61862400.0,1479157200000000000,1541019600000000000
8C5BDEBC-7908-E611-9928-001EC9D5643C,4.0,90.44999999999999,90.0,13.5,2171.6000000000004,24.0,0,10,Монолит-лоукост,средний,M,61862400.0,1479157200000000000,1541019600000000000
8CEB3310-63E8-E611-B887-001EC9D5643C,0.0,20.63,20.63,11.0,470.84999999999997,19.0,0,5,Не производится,средний,S,77328000.0,1488488400000000000,1565816400000000000
8CEB3310-63E8-E611-B887-001EC9D5643C,1.0,38.2,35.78,9.0,12653.769999999979,325.0,0,45,Не производится,хороший,M,77328000.0,1488488400000000000,1565816400000000000
8CEB3310-63E8-E611-B887-001EC9D5643C,2.0,64.39,57.13,8.0,23341.33999999997,358.0,0,45,Не производится,хороший,L,77328000.0,1488488400000000000,1565816400000000000
8CEB3310-63E8-E611-B887-001EC9D5643C,3.0,89.49,70.01,8.0,19296.469999999925,216.0,0,25,Не производится,хороший,L,77328000.0,1488488400000000000,1565816400000000000
8CEB3310-63E8-E611-B887-001EC9D5643C,4.0,113.985,113.6,11.0,4331.4299999999985,38.0,0,10,Не производится,хороший,L,77328000.0,1488488400000000000,1565816400000000000
8D12F018-65D8-E411-9A07-001EC9D56418,0.0,22.5,22.2,6.0,1278.6999999999996,57.0,0,3,"""""Новая панель"""""""" (без кондиционера)""""",средний,S,60480000.0,1429045200000000000,1489525200000000000
8D12F018-65D8-E411-9A07-001EC9D56418,1.0,34.8,34.0,6.0,4221.500000000002,105.0,0,3,"""""Новая панель"""""""" (без кондиционера)""""",средний,S,60480000.0,1429045200000000000,1489525200000000000
8D12F018-65D8-E411-9A07-001EC9D56418,2.0,57.9,46.1,6.0,7498.1,130.0,0,6,"""""Новая панель"""""""" (без кондиционера)""""",хороший,L,60480000.0,1429045200000000000,1489525200000000000
8D12F018-65D8-E411-9A07-001EC9D56418,3.0,87.65,86.1,7.0,5852.799999999991,66.0,0,6,"""""Новая панель"""""""" (без кондиционера)""""",хороший,L,60480000.0,1429045200000000000,1489525200000000000
8D12F018-65D8-E411-9A07-001EC9D56418,4.0,118.2,118.2,5.5,945.6000000000001,8.0,0,0,"""""Новая панель"""""""" (без кондиционера)""""",хороший,L,60480000.0,1429045200000000000,1489525200000000000
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,46.27,45.61,13.0,4590.680000000005,99.0,3,40,Не производится,--,L,79343040.0,1411650960000000000,1490994000000000000
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,60.82,59.32,13.0,8938.940000000008,146.0,2,60,Не производится,--,M,79343040.0,1411650960000000000,1490994000000000000
8D6018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,76.775,76.26,13.5,3686.910000000003,48.0,0,20,Не производится,--,M,79343040.0,1411650960000000000,1490994000000000000
8F6018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,46.21,38.0,13.5,16056.240000000038,360.0,0,150,Не производится,--,L,131872740.0,1380202860000000000,1512075600000000000
8F6018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,64.46,59.3,13.5,17153.279999999977,264.0,0,110,Не производится,--,L,131872740.0,1380202860000000000,1512075600000000000
90C25509-AA8C-E611-BE92-001EC9D5643C,0.0,24.1,23.1,13.0,459.90000000000015,19.0,0,8,Монолит-лоукост,средний,S,61603200.0,1493240400000000000,1554843600000000000
90C25509-AA8C-E611-BE92-001EC9D5643C,1.0,39.5,36.0,13.0,3032.5000000000023,77.0,0,33,Монолит-лоукост,средний,M,61603200.0,1493240400000000000,1554843600000000000
90C25509-AA8C-E611-BE92-001EC9D5643C,2.0,57.0,51.7,13.0,3210.4000000000005,57.0,0,24,Монолит-лоукост,средний,S,61603200.0,1493240400000000000,1554843600000000000
90C25509-AA8C-E611-BE92-001EC9D5643C,3.0,78.4,67.7,15.0,3473.8000000000015,41.0,0,19,Монолит-лоукост,средний,M,61603200.0,1493240400000000000,1554843600000000000
913F7E57-9EFA-E711-B9FF-00505688958B,0.0,20.3,20.3,13.0,965.4999999999992,47.0,1,18,ПИК2-лоукост,хороший,S,65232000.0,1518642000000000000,1583874000000000000
913F7E57-9EFA-E711-B9FF-00505688958B,1.0,39.5,39.5,13.0,2753.0999999999995,69.0,0,27,ПИК2-лоукост,хороший,M,65232000.0,1518642000000000000,1583874000000000000
913F7E57-9EFA-E711-B9FF-00505688958B,2.0,52.2,47.6,13.0,6281.099999999998,119.0,4,45,ПИК2-лоукост,хороший,S,65232000.0,1518642000000000000,1583874000000000000
913F7E57-9EFA-E711-B9FF-00505688958B,3.0,95.5,95.5,13.0,2196.5,23.0,0,9,ПИК2-лоукост,хороший,L,65232000.0,1518642000000000000,1583874000000000000
916018F1-C2AD-E611-9FBE-001EC9D5643C,1.0,39.8,34.7,12.0,3454.300000000005,87.0,3,28,Не производится,--,M,105777720.0,1392992280000000000,1498770000000000000
916018F1-C2AD-E611-9FBE-001EC9D5643C,2.0,60.5,53.4,12.0,10715.600000000011,169.0,1,56,Не производится,--,L,105777720.0,1392992280000000000,1498770000000000000
916018F1-C2AD-E611-9FBE-001EC9D5643C,3.0,80.8,73.8,12.0,7068.300000000009,86.0,2,28,Не производится,--,M,105777720.0,1392992280000000000,1498770000000000000
91ED5C67-0779-E711-BBA1-001EC9D5643C,0.0,18.9,18.9,8.5,529.1999999999997,28.0,0,0,ПИК2-лоукост,средний,S,65491200.0,1504645200000000000,1570136400000000000
91ED5C67-0779-E711-BBA1-001EC9D5643C,1.0,38.2,34.0,12.0,5586.399999999991,148.0,0,50,ПИК2-лоукост,средний,M,65491200.0,1504645200000000000,1570136400000000000
91ED5C67-0779-E711-BBA1-001EC9D5643C,2.0,64.0,57.5,11.0,9137.199999999992,138.0,0,40,ПИК2-лоукост,хороший,L,65491200.0,1504645200000000000,1570136400000000000
91ED5C67-0779-E711-BBA1-001EC9D5643C,3.0,88.3,67.8,10.0,5548.000000000005,66.0,0,10,ПИК2-лоукост,хороший,L,65491200.0,1504645200000000000,1570136400000000000
9487D3B2-8713-E711-96FE-001EC9D5643C,0.0,28.3,28.2,13.5,679.0999999999999,24.0,0,10,Монолит-лоукост,хороший,L,54691200.0,1491253200000000000,1545944400000000000
9487D3B2-8713-E711-96FE-001EC9D5643C,1.0,43.1,41.9,13.5,3104.2,72.0,0,30,Монолит-лоукост,хороший,L,54691200.0,1491253200000000000,1545944400000000000
9487D3B2-8713-E711-96FE-001EC9D5643C,2.0,60.65,53.9,13.5,5825.999999999997,96.0,0,40,Монолит-лоукост,хороший,L,54691200.0,1491253200000000000,1545944400000000000
9487D3B2-8713-E711-96FE-001EC9D5643C,4.0,91.1,90.7,13.5,2192.5000000000005,24.0,0,10,Монолит-лоукост,хороший,M,54691200.0,1491253200000000000,1545944400000000000
952C20F9-64B1-E611-9FBE-001EC9D5643C,0.0,22.9,22.9,8.0,1517.1000000000013,66.0,1,0,Лоукост (без кондиционера),эконом,S,60912000.0,1481835600000000000,1542747600000000000
952C20F9-64B1-E611-9FBE-001EC9D5643C,1.0,34.8,34.3,8.0,2688.0999999999995,68.0,3,0,Лоукост (без кондиционера),эконом,S,60912000.0,1481835600000000000,1542747600000000000
952C20F9-64B1-E611-9FBE-001EC9D5643C,2.0,58.8,46.2,9.0,11531.500000000011,193.0,4,30,Лоукост (без кондиционера),эконом,L,60912000.0,1481835600000000000,1542747600000000000
952C20F9-64B1-E611-9FBE-001EC9D5643C,3.0,88.3,86.1,9.0,10336.799999999992,117.0,4,20,Лоукост (без кондиционера),хороший,L,60912000.0,1481835600000000000,1542747600000000000
952C20F9-64B1-E611-9FBE-001EC9D5643C,4.0,91.9,91.9,1.0,91.9,1.0,1,0,Лоукост (без кондиционера),эконом,M,60912000.0,1481835600000000000,1542747600000000000
95364EB2-E346-E711-97EC-001EC9D56418,0.0,32.349999999999994,28.2,10.0,2190.9999999999995,68.0,0,12,Монолит-лоукост,средний,L,61171200.0,1501794000000000000,1562965200000000000
95364EB2-E346-E711-97EC-001EC9D56418,1.0,43.5,42.1,10.0,2933.5999999999985,68.0,0,12,Монолит-лоукост,средний,L,61171200.0,1501794000000000000,1562965200000000000
95364EB2-E346-E711-97EC-001EC9D56418,2.0,55.3,54.3,10.0,5952.200000000006,102.0,0,18,Монолит-лоукост,хороший,M,61171200.0,1501794000000000000,1562965200000000000
95364EB2-E346-E711-97EC-001EC9D56418,3.0,87.1,81.9,10.0,5891.000000000004,68.0,0,12,Монолит-лоукост,хороший,L,61171200.0,1501794000000000000,1562965200000000000
956AC389-25FC-E711-B9FF-00505688958B,0.0,23.7,19.9,9.0,1187.7000000000007,53.0,3,10,ПИК2-лоукост,средний,S,63763200.0,1519246800000000000,1583010000000000000
956AC389-25FC-E711-B9FF-00505688958B,1.0,38.3,34.5,10.0,6431.500000000001,167.0,6,40,ПИК2-лоукост,средний,S,63763200.0,1519246800000000000,1583010000000000000
956AC389-25FC-E711-B9FF-00505688958B,2.0,59.7,36.2,10.0,14086.19999999998,237.0,13,50,ПИК2-лоукост,средний,M,63763200.0,1519246800000000000,1583010000000000000
956AC389-25FC-E711-B9FF-00505688958B,3.0,73.2,67.7,9.0,6184.799999999999,80.0,4,10,ПИК2-лоукост,средний,L,63763200.0,1519246800000000000,1583010000000000000
956AC389-25FC-E711-B9FF-00505688958B,4.0,108.4,108.3,7.5,1517.5000000000002,14.0,1,0,ПИК2-лоукост,хороший,M,63763200.0,1519246800000000000,1583010000000000000
9605FEF9-A98C-E611-BE92-001EC9D5643C,0.0,21.1,20.1,8.0,479.3000000000002,23.0,0,0,Не производится,хороший,S,61603200.0,1493240400000000000,1554843600000000000
9605FEF9-A98C-E611-BE92-001EC9D5643C,1.0,40.0,36.3,8.0,2217.5999999999995,55.0,0,0,Не производится,хороший,M,61603200.0,1493240400000000000,1554843600000000000
9605FEF9-A98C-E611-BE92-001EC9D5643C,2.0,67.1,54.2,8.0,4700.5,71.0,0,0,Не производится,хороший,L,61603200.0,1493240400000000000,1554843600000000000
9605FEF9-A98C-E611-BE92-001EC9D5643C,3.0,82.9,77.5,8.0,3133.3,36.0,0,0,Не производится,хороший,L,61603200.0,1493240400000000000,1554843600000000000
976DE653-0779-E711-BBA1-001EC9D5643C,0.0,18.9,18.9,8.5,1058.3999999999992,56.0,0,0,ПИК2-лоукост,средний,S,65491200.0,1504645200000000000,1570136400000000000
976DE653-0779-E711-BBA1-001EC9D5643C,1.0,38.2,38.2,8.5,3231.200000000001,84.0,0,0,ПИК2-лоукост,средний,M,65491200.0,1504645200000000000,1570136400000000000
976DE653-0779-E711-BBA1-001EC9D5643C,2.0,59.7,57.5,8.5,3395.0,56.0,0,0,ПИК2-лоукост,хороший,M,65491200.0,1504645200000000000,1570136400000000000
976DE653-0779-E711-BBA1-001EC9D5643C,3.0,85.9,67.9,8.5,7981.399999999991,98.0,0,0,ПИК2-лоукост,хороший,L,65491200.0,1504645200000000000,1570136400000000000
9844A740-FD32-E611-9447-001EC9D56418,0.0,29.5,29.5,10.0,915.5,31.0,0,10,Не производится,средний,L,56592000.0,1473714000000000000,1530306000000000000
9844A740-FD32-E611-9447-001EC9D56418,1.0,35.2,31.9,11.0,3462.400000000002,99.0,0,29,Не производится,хороший,S,56592000.0,1473714000000000000,1530306000000000000
9844A740-FD32-E611-9447-001EC9D56418,2.0,58.3,52.3,15.0,5455.999999999999,93.0,0,44,Не производится,хороший,M,56592000.0,1473714000000000000,1530306000000000000
9844A740-FD32-E611-9447-001EC9D56418,3.0,79.9,79.9,15.0,3376.3000000000025,41.0,0,20,Не производится,хороший,M,56592000.0,1473714000000000000,1530306000000000000
994A637F-C2CD-E611-B887-001EC9D5643C,0.0,27.7,25.1,6.0,2819.999999999999,104.0,0,4,Стандартная чистовая,хороший,M,69206400.0,1484773200000000000,1553979600000000000
994A637F-C2CD-E611-B887-001EC9D5643C,1.0,36.4,33.3,7.0,5995.699999999994,168.0,0,4,Стандартная чистовая,хороший,S,69206400.0,1484773200000000000,1553979600000000000
994A637F-C2CD-E611-B887-001EC9D5643C,2.0,47.4,41.8,6.0,4054.8000000000047,84.0,0,0,Стандартная чистовая,хороший,S,69206400.0,1484773200000000000,1553979600000000000
994A637F-C2CD-E611-B887-001EC9D5643C,3.0,73.9,70.3,7.5,2633.0000000000014,36.0,0,0,Стандартная чистовая,хороший,M,69206400.0,1484773200000000000,1553979600000000000
994A637F-C2CD-E611-B887-001EC9D5643C,4.0,99.3,99.3,15.0,496.5,5.0,0,2,Стандартная чистовая,хороший,M,69206400.0,1484773200000000000,1553979600000000000
995D2D77-DD21-E811-B0FC-0050568859FB,0.0,23.7,23.7,13.5,568.8,24.0,0,10,ПИК2-лоукост,--,S,68256000.0,1523912400000000000,1592168400000000000
995D2D77-DD21-E811-B0FC-0050568859FB,1.0,36.5,34.4,14.0,3348.8,91.0,0,40,ПИК2-лоукост,--,S,68256000.0,1523912400000000000,1592168400000000000
995D2D77-DD21-E811-B0FC-0050568859FB,2.0,54.4,36.2,13.0,7105.599999999991,125.0,0,50,ПИК2-лоукост,--,S,68256000.0,1523912400000000000,1592168400000000000
995D2D77-DD21-E811-B0FC-0050568859FB,3.0,68.3,68.3,13.5,1639.1999999999994,24.0,0,10,ПИК2-лоукост,--,S,68256000.0,1523912400000000000,1592168400000000000
999F708D-4FE9-E711-B9FF-00505688958B,0.0,22.91,20.49,7.0,1407.88,57.0,0,3,Стандарт монолит,средний,S,81388800.0,1516050000000000000,1597438800000000000
999F708D-4FE9-E711-B9FF-00505688958B,1.0,38.75,34.95,7.0,11457.769999999991,291.0,0,9,Не производится,хороший,M,81388800.0,1516050000000000000,1597438800000000000
999F708D-4FE9-E711-B9FF-00505688958B,2.0,59.0,54.91,8.0,19827.77999999999,316.0,0,24,Стандарт монолит,хороший,M,81388800.0,1516050000000000000,1597438800000000000
999F708D-4FE9-E711-B9FF-00505688958B,3.0,89.76,77.53,7.0,27428.809999999972,299.0,0,21,Не производится,хороший,L,81388800.0,1516050000000000000,1597438800000000000
999F708D-4FE9-E711-B9FF-00505688958B,4.0,113.26,112.01,6.5,2264.85,20.0,0,0,Не производится,хороший,L,81388800.0,1516050000000000000,1597438800000000000
99F6C743-5316-E811-893D-00505688958B,0.0,23.7,19.8,10.5,890.7999999999996,40.0,2,10,ПИК2-лоукост,хороший,S,57888000.0,1522616400000000000,1580504400000000000
99F6C743-5316-E811-893D-00505688958B,1.0,38.3,34.3,10.0,6602.799999999999,173.0,7,40,ПИК2-лоукост,средний,S,57888000.0,1522616400000000000,1580504400000000000
99F6C743-5316-E811-893D-00505688958B,2.0,58.3,50.2,10.0,8504.899999999998,148.0,6,30,ПИК2-лоукост,средний,M,57888000.0,1522616400000000000,1580504400000000000
99F6C743-5316-E811-893D-00505688958B,3.0,74.4,67.8,9.0,5443.099999999996,71.0,5,10,ПИК2-лоукост,хороший,M,57888000.0,1522616400000000000,1580504400000000000
9A2B12C5-4566-E711-97EC-001EC9D56418,0.0,19.6,19.6,15.0,534.7000000000003,27.0,0,13,Не производится,средний,S,102643200.0,1501534800000000000,1604178000000000000
9A2B12C5-4566-E711-97EC-001EC9D56418,1.0,39.3,35.0,4.0,2441.000000000001,62.0,4,0,Не производится,хороший,M,102643200.0,1501534800000000000,1604178000000000000
9A2B12C5-4566-E711-97EC-001EC9D56418,2.0,60.3,55.3,8.0,5106.9,81.0,6,24,Не производится,хороший,M,102643200.0,1501534800000000000,1604178000000000000
9A2B12C5-4566-E711-97EC-001EC9D56418,3.0,93.4,71.2,6.0,7178.399999999994,81.0,4,24,Не производится,хороший,L,102643200.0,1501534800000000000,1604178000000000000
