bulk_id,spalen,date1,price,mean_sq,mean_fl,plan_s,plan_m,plan_l,square_-1,square_L,square_M,square_S,plan_s_sold,plan_m_sold,plan_l_sold,start_square,value,my_value,value_error
779B2444-3915-E711-96FE-001EC9D5643C,0,2017-07-01,80586.6666667,27.95,9,0,14,1,,28.6,27.9,,0.0,0.0,0.0,419.2,0.0,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,0,2017-08-01,80586.6666667,27.95,9,0,14,1,,28.6,27.9,,0.0,0.0,0.0,419.2,0.0,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,0,2017-09-01,80586.6666667,27.95,9,0,14,1,,28.6,27.9,,0.0,0.0,0.0,419.2,27.9,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,0,2017-10-01,80607.14285710001,27.95,10,0,13,1,,28.6,27.9,,0.0,-1.0,0.0,391.3,27.9,27.9,0.0
779B2444-3915-E711-96FE-001EC9D5643C,0,2017-11-01,80669.23076919999,27.95,9,0,12,1,,28.6,27.9,,0.0,-1.0,0.0,363.4,83.7,27.9,55.800000000000004
779B2444-3915-E711-96FE-001EC9D5643C,0,2017-12-01,80880.0,27.97,8,0,9,1,,28.6,27.9,,0.0,-3.0,0.0,279.7,168.1,83.69999999999999,84.4
779B2444-3915-E711-96FE-001EC9D5643C,0,2018-01-01,84375.0,27.9,9,0,4,0,,28.6,27.9,,0.0,-5.0,-1.0,111.6,55.8,168.1,-112.3
779B2444-3915-E711-96FE-001EC9D5643C,1,2017-05-01,85403.38983049999,43.91,10,0,0,59,,43.6,,,,,,2590.4,0.0,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,1,2017-06-01,78307.9365079,43.88,9,0,0,63,,43.6,,,0.0,0.0,4.0,2764.5,0.0,-174.4,174.4
779B2444-3915-E711-96FE-001EC9D5643C,1,2017-07-01,78307.9365079,43.88,9,0,0,63,,43.6,,,0.0,0.0,0.0,2764.5,0.0,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,1,2017-08-01,78307.9365079,43.88,9,0,0,63,,43.6,,,0.0,0.0,0.0,2764.5,0.0,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,1,2017-09-01,78307.9365079,43.88,9,0,0,63,,43.6,,,0.0,0.0,0.0,2764.5,0.0,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,1,2017-10-01,78307.9365079,43.88,9,0,0,63,,43.6,,,0.0,0.0,0.0,2764.5,0.0,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,1,2017-11-01,78307.9365079,43.88,9,0,0,63,,43.6,,,0.0,0.0,0.0,2764.5,44.35,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,1,2017-12-01,78283.87096769999,43.87,9,0,0,62,,43.6,,,0.0,0.0,-1.0,2720.15,88.5,43.6,44.9
779B2444-3915-E711-96FE-001EC9D5643C,1,2018-01-01,78278.3333333,43.86,9,0,0,60,,43.6,,,0.0,0.0,-2.0,2631.65,44.25,87.2,-42.95
779B2444-3915-E711-96FE-001EC9D5643C,2,2017-05-01,82381.6666667,55.98,10,45,0,15,,64.6,,53.2,,,,3358.5,0.0,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,2,2017-06-01,75309.375,56.0,9,48,0,16,,64.6,,53.2,3.0,0.0,1.0,3584.1,0.0,-224.20000000000002,224.20000000000002
779B2444-3915-E711-96FE-001EC9D5643C,2,2017-07-01,75309.375,56.0,9,48,0,16,,64.6,,53.2,0.0,0.0,0.0,3584.1,117.15,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,2,2017-08-01,75282.2580645,55.92,9,47,0,15,,64.6,,53.2,-1.0,0.0,-1.0,3466.95,215.8,117.8,98.00000000000001
779B2444-3915-E711-96FE-001EC9D5643C,2,2017-09-01,75222.41379310003,56.05,9,43,0,15,,64.6,,53.2,-4.0,0.0,0.0,3251.15,53.95,212.8,-158.85000000000002
779B2444-3915-E711-96FE-001EC9D5643C,2,2017-10-01,75226.3157895,56.09,9,42,0,15,,64.6,,53.2,-1.0,0.0,0.0,3197.2,53.95,53.2,0.75
779B2444-3915-E711-96FE-001EC9D5643C,2,2017-11-01,75212.5,56.13,9,41,0,15,,64.6,,53.2,-1.0,0.0,0.0,3143.25,0.0,53.2,-53.2
779B2444-3915-E711-96FE-001EC9D5643C,2,2017-12-01,75212.5,56.13,9,41,0,15,,64.6,,53.2,0.0,0.0,0.0,3143.25,0.0,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,2,2018-01-01,75212.5,56.13,9,41,0,15,,64.6,,53.2,0.0,0.0,0.0,3143.25,156.8,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,3,2017-05-01,75986.6666667,90.2,10,0,0,15,,90.55,,,,,,1353.0,90.55,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,3,2017-06-01,68986.6666667,90.22,9,0,0,15,,90.55,,,0.0,0.0,0.0,1353.35,181.1,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,3,2017-07-01,68876.9230769,90.17,8,0,0,13,,90.55,,,0.0,0.0,-2.0,1172.25,0.0,181.1,-181.1
779B2444-3915-E711-96FE-001EC9D5643C,3,2017-08-01,68876.9230769,90.17,8,0,0,13,,90.55,,,0.0,0.0,0.0,1172.25,0.0,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,3,2017-09-01,68876.9230769,90.17,8,0,0,13,,90.55,,,0.0,0.0,0.0,1172.25,90.55,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,3,2017-10-01,68900.0,90.14,8,0,0,12,,90.55,,,0.0,0.0,-1.0,1081.7,0.0,90.55,-90.55
779B2444-3915-E711-96FE-001EC9D5643C,3,2017-11-01,68900.0,90.14,8,0,0,12,,90.55,,,0.0,0.0,0.0,1081.7,0.0,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,3,2017-12-01,68900.0,90.14,8,0,0,12,,90.55,,,0.0,0.0,0.0,1081.7,90.55,-0.0,
779B2444-3915-E711-96FE-001EC9D5643C,3,2018-01-01,68854.5454545,90.1,8,0,0,11,,90.55,,,0.0,0.0,-1.0,991.15,0.0,90.55,-90.55
796018F1-C2AD-E611-9FBE-001EC9D5643C,1,2017-03-01,107000.0,39.15,9,0,1,0,29.89,46.36,39.15,35.93,,,,39.15,0.0,-0.0,
796018F1-C2AD-E611-9FBE-001EC9D5643C,1,2017-04-01,107000.0,39.15,9,0,1,0,29.89,46.36,39.15,35.93,0.0,0.0,0.0,39.15,39.15,-0.0,
796018F1-C2AD-E611-9FBE-001EC9D5643C,2,2017-08-01,85688.0,56.76,2,0,1,0,,64.84,60.86,49.879999999999995,,,,56.76,56.76,-0.0,
796018F1-C2AD-E611-9FBE-001EC9D5643C,2,2017-10-01,87000.0,60.86,14,0,1,0,,64.84,60.86,49.879999999999995,0.0,0.0,0.0,60.86,60.86,-0.0,
796018F1-C2AD-E611-9FBE-001EC9D5643C,3,2015-12-01,77154.65,77.54,6,0,4,0,,82.27,77.54,61.27,,,,310.16,310.16,-0.0,
796018F1-C2AD-E611-9FBE-001EC9D5643C,3,2018-01-01,80500.0,61.27,2,1,0,0,,82.27,77.54,61.27,1.0,-4.0,0.0,61.27,0.0,248.89000000000001,-248.89000000000001
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2015-11-01,128587.096774,27.6,10,0,31,0,28.0,,27.6,,,,,855.6,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2015-12-01,128587.096774,27.6,10,0,31,0,28.0,,27.6,,0.0,0.0,0.0,855.6,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2016-01-01,122193.548387,27.6,10,0,31,0,28.0,,27.6,,0.0,0.0,0.0,855.6,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2016-02-01,122193.548387,27.6,10,0,31,0,28.0,,27.6,,0.0,0.0,0.0,855.6,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2016-03-01,122193.548387,27.6,10,0,31,0,28.0,,27.6,,0.0,0.0,0.0,855.6,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2016-04-01,122193.548387,27.6,10,0,31,0,28.0,,27.6,,0.0,0.0,0.0,855.6,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2016-05-01,122062.5,27.61,10,0,31,0,28.0,,27.6,,0.0,0.0,0.0,883.6,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2016-06-01,122062.5,27.61,10,0,31,0,28.0,,27.6,,0.0,0.0,0.0,883.6,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2016-07-01,127106.25,27.61,10,0,31,0,28.0,,27.6,,0.0,0.0,0.0,883.6,27.6,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2016-08-01,127161.290323,27.61,10,0,30,0,28.0,,27.6,,0.0,-1.0,0.0,856.0,0.0,27.6,-27.6
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2016-09-01,127161.290323,27.61,10,0,30,0,28.0,,27.6,,0.0,0.0,0.0,856.0,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2016-10-01,127161.290323,27.61,10,0,30,0,28.0,,27.6,,0.0,0.0,0.0,856.0,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2016-11-01,127025.0,27.62,10,0,30,0,28.0,,27.6,,0.0,0.0,0.0,884.0,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2016-12-01,127025.0,27.62,10,0,30,0,28.0,,27.6,,0.0,0.0,0.0,884.0,193.6,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2017-01-01,124728.0,27.62,11,0,24,0,28.0,,27.6,,0.0,-6.0,0.0,690.4,28.0,165.60000000000002,-137.60000000000002
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2017-02-01,124912.5,27.6,11,0,24,0,28.0,,27.6,,0.0,0.0,0.0,662.4,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2017-03-01,125000.0,27.6,11,0,23,0,28.0,,27.6,,0.0,-1.0,0.0,634.8,110.4,27.6,82.80000000000001
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2017-04-01,125033.333333,27.6,12,0,18,0,28.0,,27.6,,0.0,-5.0,0.0,496.8,82.8,138.0,-55.2
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2017-05-01,125305.882353,27.6,13,0,17,0,28.0,,27.6,,0.0,-1.0,0.0,469.2,165.6,27.6,138.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2017-06-01,125718.181818,27.6,14,0,11,0,28.0,,27.6,,0.0,-6.0,0.0,303.6,193.2,165.60000000000002,27.599999999999966
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2017-07-01,125375.0,27.6,14,0,4,0,28.0,,27.6,,0.0,-7.0,0.0,110.4,82.8,193.20000000000002,-110.40000000000002
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2017-08-01,125400.0,27.6,18,0,1,0,28.0,,27.6,,0.0,-3.0,0.0,27.6,0.0,82.80000000000001,-82.80000000000001
7A52DFFB-4567-E511-B7CF-001EC9D56418,0,2017-09-01,125400.0,27.6,18,0,1,0,28.0,,27.6,,0.0,0.0,0.0,27.6,27.6,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2015-11-01,99478.7234043,44.0,10,0,0,47,,44.0,,,,,,2068.0,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2015-12-01,99478.7234043,44.0,10,0,0,47,,44.0,,,0.0,0.0,0.0,2068.0,88.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2016-01-01,94520.9302326,44.0,10,0,0,43,,44.0,,,0.0,0.0,-4.0,1892.0,0.0,176.0,-176.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2016-02-01,94597.7272727,44.0,10,0,0,44,,44.0,,,0.0,0.0,1.0,1936.0,44.0,-44.0,88.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2016-03-01,94609.3023256,44.0,11,0,0,43,,44.0,,,0.0,0.0,-1.0,1892.0,308.0,44.0,264.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2016-04-01,94714.2857143,44.0,11,0,0,35,,44.0,,,0.0,0.0,-8.0,1540.0,308.0,352.0,-44.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2016-05-01,95175.862069,44.03,12,0,0,29,,44.0,,,0.0,0.0,-6.0,1276.8,220.0,264.0,-44.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2016-06-01,95176.0,44.03,12,0,0,25,,44.0,,,0.0,0.0,-4.0,1100.8,396.4,176.0,220.39999999999998
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2016-07-01,100325.0,44.02,14,0,0,16,,44.0,,,0.0,0.0,-9.0,704.4,44.0,396.0,-352.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2016-08-01,100293.75,44.02,13,0,0,16,,44.0,,,0.0,0.0,0.0,704.4,176.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2016-09-01,100109.090909,44.04,13,0,0,11,,44.0,,,0.0,0.0,-5.0,484.4,220.4,220.0,0.4000000000000057
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2016-10-01,100316.666667,44.0,15,0,0,6,,44.0,,,0.0,0.0,-5.0,264.0,176.0,220.0,-44.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2016-11-01,108000.0,44.0,16,0,0,3,,44.0,,,0.0,0.0,-3.0,132.0,88.0,132.0,-44.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2016-12-01,110200.0,44.0,15,0,0,1,,44.0,,,0.0,0.0,-2.0,44.0,0.0,88.0,-88.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2017-01-01,110200.0,44.0,15,0,0,1,,44.0,,,0.0,0.0,0.0,44.0,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2017-02-01,110200.0,44.0,15,0,0,1,,44.0,,,0.0,0.0,0.0,44.0,44.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2017-08-01,116000.0,44.0,4,0,0,1,,44.0,,,0.0,0.0,0.0,44.0,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2017-09-01,116000.0,44.0,4,0,0,1,,44.0,,,0.0,0.0,0.0,44.0,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2017-10-01,116000.0,44.0,4,0,0,1,,44.0,,,0.0,0.0,0.0,44.0,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2017-11-01,121800.0,44.0,4,0,0,1,,44.0,,,0.0,0.0,0.0,44.0,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2017-12-01,121800.0,44.0,4,0,0,1,,44.0,,,0.0,0.0,0.0,44.0,0.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,1,2018-01-01,121800.0,44.0,4,0,0,1,,44.0,,,0.0,0.0,0.0,44.0,44.0,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2015-11-01,93223.4375,57.51,10,17,47,0,,,57.7,54.5,,,,3680.7,57.7,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2015-12-01,93236.5079365,57.51,10,17,46,0,,,57.7,54.5,0.0,-1.0,0.0,3623.0,115.4,57.7,57.7
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2016-01-01,88640.0,57.5,10,17,43,0,,,57.7,54.5,0.0,-3.0,0.0,3449.9,115.4,173.10000000000002,-57.70000000000002
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2016-02-01,88620.33898310002,57.49,10,17,42,0,,,57.7,54.5,0.0,-1.0,0.0,3392.2,57.7,57.7,0.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2016-03-01,88632.7586207,57.49,10,17,41,0,,,57.7,54.5,0.0,-1.0,0.0,3334.5,54.5,57.7,-3.200000000000003
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2016-04-01,88619.2982456,57.54,10,16,41,0,,,57.7,54.5,-1.0,0.0,0.0,3280.0,522.6,54.5,468.1
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2016-05-01,89122.9166667,57.4,10,16,32,0,,,57.7,54.5,0.0,-9.0,0.0,2755.1,444.8,519.3000000000001,-74.50000000000006
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2016-06-01,89007.3170732,57.76,10,13,28,0,,,57.7,54.5,-3.0,-4.0,0.0,2368.0,349.6,394.3,-44.69999999999999
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2016-07-01,94577.1428571,57.67,10,12,23,0,,,57.7,54.5,-1.0,-5.0,0.0,2018.4,349.6,343.0,6.600000000000023
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2016-08-01,94572.41379310002,57.54,10,11,18,0,,,57.7,54.5,-1.0,-5.0,0.0,1668.8,289.1,343.0,-53.89999999999998
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2016-09-01,94961.9047619,57.6,12,8,13,0,,,57.7,54.5,-3.0,-5.0,0.0,1209.7,526.1,452.0,74.10000000000002
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2016-10-01,94723.0769231,57.03,10,7,6,0,,,57.7,54.5,-1.0,-7.0,0.0,741.4,458.7,458.40000000000003,0.2999999999999545
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2016-11-01,99671.4285714,56.87,9,2,5,0,,,57.7,54.5,-5.0,-1.0,0.0,398.1,292.4,330.2,-37.80000000000001
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2016-12-01,98000.0,52.85,2,1,1,0,,,57.7,54.5,-1.0,-4.0,0.0,105.7,105.7,285.3,-179.60000000000002
7A52DFFB-4567-E511-B7CF-001EC9D56418,2,2017-08-01,105500.0,54.5,6,1,0,0,,,57.7,54.5,0.0,-1.0,0.0,54.5,54.5,57.7,-3.200000000000003
7A52DFFB-4567-E511-B7CF-001EC9D56418,3,2015-11-01,87381.25,72.2,10,0,16,0,,,72.2,,,,,1155.2,72.2,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,3,2015-12-01,87346.6666667,72.2,10,0,15,0,,,72.2,,0.0,-1.0,0.0,1083.0,0.0,72.2,-72.2
7A52DFFB-4567-E511-B7CF-001EC9D56418,3,2016-01-01,82992.85714289999,72.2,9,0,14,0,,,72.2,,0.0,-1.0,0.0,1010.8,0.0,72.2,-72.2
7A52DFFB-4567-E511-B7CF-001EC9D56418,3,2016-02-01,82992.85714289999,72.2,9,0,14,0,,,72.2,,0.0,0.0,0.0,1010.8,216.6,-0.0,
7A52DFFB-4567-E511-B7CF-001EC9D56418,3,2016-03-01,83116.6666667,72.2,10,0,12,0,,,72.2,,0.0,-2.0,0.0,866.4,144.4,144.4,0.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,3,2016-04-01,83125.0,72.2,10,0,8,0,,,72.2,,0.0,-4.0,0.0,577.6,288.8,288.8,0.0
7A52DFFB-4567-E511-B7CF-001EC9D56418,3,2016-05-01,85400.0,72.2,11,0,5,0,,,72.2,,0.0,-3.0,0.0,361.0,288.8,216.60000000000002,72.19999999999999
7A52DFFB-4567-E511-B7CF-001EC9D56418,3,2016-06-01,85650.0,72.2,12,0,2,0,,,72.2,,0.0,-3.0,0.0,144.4,144.4,216.60000000000002,-72.20000000000002
7B107089-906F-4969-A4FF-6833EE54BC25,1,2017-06-01,87313.79310339999,38.66,5,46,70,0,,,40.7,36.8,,,,4485.1,39.0,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,1,2017-07-01,87323.4782609,38.66,5,46,69,0,,,40.7,36.8,0.0,-1.0,0.0,4446.1,149.5,40.7,108.8
7B107089-906F-4969-A4FF-6833EE54BC25,1,2017-08-01,87290.990991,38.71,5,43,68,0,,,40.7,36.8,-3.0,-1.0,0.0,4296.6,39.0,151.1,-112.1
7B107089-906F-4969-A4FF-6833EE54BC25,1,2017-09-01,87292.7272727,38.71,5,43,67,0,,,40.7,36.8,0.0,-1.0,0.0,4257.6,189.6,40.7,148.89999999999998
7B107089-906F-4969-A4FF-6833EE54BC25,1,2017-10-01,87318.09523810001,38.74,5,40,65,0,,,40.7,36.8,-3.0,-2.0,0.0,4068.0,38.9,191.8,-152.9
7B107089-906F-4969-A4FF-6833EE54BC25,1,2017-11-01,86226.9230769,38.74,5,40,64,0,,,40.7,36.8,0.0,-1.0,0.0,4029.1,196.0,40.7,155.3
7B107089-906F-4969-A4FF-6833EE54BC25,1,2017-12-01,86353.0612245,38.74,5,37,61,0,,,40.7,36.8,-3.0,-3.0,0.0,3796.3,187.4,232.5,-45.099999999999994
7B107089-906F-4969-A4FF-6833EE54BC25,1,2018-01-01,86287.23404260003,38.81,5,33,61,0,,,40.7,36.8,-4.0,0.0,0.0,3647.7,314.6,147.2,167.40000000000003
7B107089-906F-4969-A4FF-6833EE54BC25,2,2017-06-01,81131.496063,61.26,5,8,71,48,,66.9,56.6,53.1,,,,7779.7,237.3,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,2,2017-07-01,81098.3739837,61.32,5,7,69,47,,66.9,56.6,53.1,-1.0,-2.0,-1.0,7542.6,180.6,233.20000000000002,-52.60000000000002
7B107089-906F-4969-A4FF-6833EE54BC25,2,2017-08-01,81000.82644630001,61.48,5,7,67,47,,66.9,56.6,53.1,0.0,-2.0,0.0,7439.2,191.2,113.2,77.99999999999999
7B107089-906F-4969-A4FF-6833EE54BC25,2,2017-09-01,81076.2711864,61.42,5,7,65,46,,66.9,56.6,53.1,0.0,-2.0,-1.0,7248.0,460.6,180.10000000000002,280.5
7B107089-906F-4969-A4FF-6833EE54BC25,2,2017-10-01,81105.5045872,61.76,5,4,60,45,,66.9,56.6,53.1,-3.0,-5.0,-1.0,6732.2,307.9,509.20000000000005,-201.30000000000007
7B107089-906F-4969-A4FF-6833EE54BC25,2,2017-11-01,80530.09708739999,61.82,5,4,56,43,,66.9,56.6,53.1,0.0,-4.0,-2.0,6367.7,221.8,360.20000000000005,-138.40000000000003
7B107089-906F-4969-A4FF-6833EE54BC25,2,2017-12-01,80542.85714289999,62.21,5,2,53,43,,66.9,56.6,53.1,-2.0,-3.0,0.0,6096.3,515.5,276.0,239.5
7B107089-906F-4969-A4FF-6833EE54BC25,2,2018-01-01,80477.7777778,62.58,5,3,45,42,,66.9,56.6,53.1,1.0,-8.0,-1.0,5632.6,277.7,466.6,-188.90000000000003
7B107089-906F-4969-A4FF-6833EE54BC25,3,2017-06-01,79950.0,89.47,5,0,0,122,,88.9,,,,,,10915.7,88.7,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,3,2017-07-01,79931.4049587,89.48,5,0,0,121,,88.9,,,0.0,0.0,-1.0,10827.0,0.0,88.9,-88.9
7B107089-906F-4969-A4FF-6833EE54BC25,3,2017-08-01,79931.4049587,89.48,5,0,0,121,,88.9,,,0.0,0.0,0.0,10827.0,0.0,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,3,2017-09-01,79931.4049587,89.48,5,0,0,121,,88.9,,,0.0,0.0,0.0,10827.0,0.0,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,3,2017-10-01,79931.4049587,89.48,5,0,0,121,,88.9,,,0.0,0.0,0.0,10827.0,88.1,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,3,2017-11-01,77610.8333333,89.49,5,0,0,120,,88.9,,,0.0,0.0,-1.0,10738.9,87.7,88.9,-1.2000000000000028
7B107089-906F-4969-A4FF-6833EE54BC25,3,2017-12-01,77637.5,89.5,5,0,0,120,,88.9,,,0.0,0.0,0.0,10739.5,88.3,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,3,2018-01-01,77667.2268908,89.51,5,0,0,119,,88.9,,,0.0,0.0,-1.0,10651.2,0.0,88.9,-88.9
7B107089-906F-4969-A4FF-6833EE54BC25,4,2017-06-01,77830.0,114.62,4,0,1,9,,115.3,91.4,,,,,1146.2,0.0,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,4,2017-07-01,77830.0,114.62,4,0,1,9,,115.3,91.4,,0.0,0.0,0.0,1146.2,0.0,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,4,2017-08-01,77830.0,114.62,4,0,1,9,,115.3,91.4,,0.0,0.0,0.0,1146.2,0.0,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,4,2017-09-01,77830.0,114.62,4,0,1,9,,115.3,91.4,,0.0,0.0,0.0,1146.2,0.0,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,4,2017-10-01,77830.0,114.62,4,0,1,9,,115.3,91.4,,0.0,0.0,0.0,1146.2,0.0,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,4,2017-11-01,75330.0,114.62,4,0,1,9,,115.3,91.4,,0.0,0.0,0.0,1146.2,0.0,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,4,2017-12-01,75330.0,114.62,4,0,1,9,,115.3,91.4,,0.0,0.0,0.0,1146.2,0.0,-0.0,
7B107089-906F-4969-A4FF-6833EE54BC25,4,2018-01-01,75330.0,114.62,4,0,1,9,,115.3,91.4,,0.0,0.0,0.0,1146.2,0.0,-0.0,
7B6018F1-C2AD-E611-9FBE-001EC9D5643C,0,2017-02-01,105500.0,32.8,2,0,0,1,,30.8,,,,,,32.8,32.8,-0.0,
7B6018F1-C2AD-E611-9FBE-001EC9D5643C,0,2017-03-01,105500.0,32.8,2,0,0,1,,30.8,,,0.0,0.0,0.0,32.8,32.8,-0.0,
7B6018F1-C2AD-E611-9FBE-001EC9D5643C,0,2017-04-01,105500.0,32.8,2,0,0,1,,30.8,,,0.0,0.0,0.0,32.8,32.8,-0.0,
7B6018F1-C2AD-E611-9FBE-001EC9D5643C,0,2017-05-01,109000.0,30.8,6,0,0,1,,30.8,,,0.0,0.0,0.0,30.8,30.8,-0.0,
7B6018F1-C2AD-E611-9FBE-001EC9D5643C,0,2017-07-01,99500.0,30.8,3,0,0,1,,30.8,,,0.0,0.0,0.0,30.8,30.8,-0.0,
7B6018F1-C2AD-E611-9FBE-001EC9D5643C,1,2015-09-01,97701.15,45.55,5,0,1,14,,44.0,39.849999999999994,,,,,683.3,683.3,-0.0,
7B6018F1-C2AD-E611-9FBE-001EC9D5643C,1,2015-11-01,92022.0,46.72,5,0,0,11,,44.0,39.849999999999994,,0.0,-1.0,-3.0,513.9,513.9,171.85,342.04999999999995
7B6018F1-C2AD-E611-9FBE-001EC9D5643C,2,2015-11-01,92022.0,69.88,6,0,0,5,,69.6,,,,,,349.4,349.4,-0.0,
7B6018F1-C2AD-E611-9FBE-001EC9D5643C,2,2016-12-01,98500.0,71.1,2,0,0,3,,69.6,,,0.0,0.0,-2.0,213.3,70.8,139.2,-68.39999999999999
7B6018F1-C2AD-E611-9FBE-001EC9D5643C,2,2017-01-01,99000.0,71.25,2,0,0,2,,69.6,,,0.0,0.0,-1.0,142.5,0.0,69.6,-69.6
7B6018F1-C2AD-E611-9FBE-001EC9D5643C,2,2017-02-01,99000.0,71.25,2,0,0,2,,69.6,,,0.0,0.0,0.0,142.5,70.8,-0.0,
7B6018F1-C2AD-E611-9FBE-001EC9D5643C,2,2017-03-01,99000.0,71.7,2,0,0,1,,69.6,,,0.0,0.0,-1.0,71.7,71.7,69.6,2.1000000000000085
